"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCH29","OUT027",2962.60251488944
"FDO20","OUT045",3972.04293785626
"FDP44","OUT018",1426.78055935871
"FDM02","OUT027",2944.47516537917
"FDJ14","OUT027",2815.37751707157
"FDH04","OUT010",-429.127413985905
"DRK23","OUT046",3961.49724425912
"NCW05","OUT046",1652.93312646331
"FDF12","OUT049",2453.48341040244
"FDL51","OUT019",1509.92985068192
"FDN03","OUT018",3722.65745323994
"DRJ37","OUT049",2505.70371638577
"FDM12","OUT019",1133.97119843067
"FDA16","OUT045",3429.25328581629
"NCB07","OUT017",3189.76079750921
"NCI17","OUT019",-386.344467477982
"FDR51","OUT046",2436.28159224266
"FDJ55","OUT045",3559.48534489966
"NCZ17","OUT013",691.634646959152
"FDU25","OUT013",1009.72320224308
"NCG18","OUT045",1587.53930630704
"DRM11","OUT017",4153.55421161521
"FDH16","OUT035",1638.06838627201
"FDZ04","OUT018",729.911225035819
"NCX53","OUT035",2417.14676631903
"FDX38","OUT027",2325.21225429275
"FDX09","OUT046",2819.77938749232
"NCW05","OUT018",1392.1801255522
"NCS41","OUT017",3027.56383523641
"FDI26","OUT046",2818.4375604206
"NCZ41","OUT027",3408.16043220932
"NCK06","OUT046",1904.03337480978
"FDX23","OUT027",3002.41611710994
"NCA42","OUT046",2502.27752425288
"FDC20","OUT049",1015.48496345731
"DRC49","OUT018",2025.86346361699
"FDX01","OUT013",1903.68382167688
"FDC08","OUT045",3545.42589469445
"FDC02","OUT017",4159.18964038918
"FDK10","OUT045",2807.04160679784
"DRC24","OUT013",2476.8266618541
"FDW16","OUT019",-361.246643996649
"NCU06","OUT018",3313.66529621303
"DRA59","OUT045",2872.17462296478
"FDR24","OUT019",-398.820777597657
"DRL35","OUT018",451.899497282455
"FDA49","OUT013",1426.48566160366
"NCC55","OUT046",636.26635679674
"DRD24","OUT019",408.323248560012
"NCE55","OUT049",2878.26866321549
"FDT33","OUT045",2666.90092215019
"NCT53","OUT013",2611.62296846628
"FDS26","OUT046",4090.87062183472
"FDL22","OUT018",1206.59270443454
"FDP44","OUT017",1827.66447576236
"FDC52","OUT018",2204.79835530546
"FDI53","OUT010",667.353483899828
"FDZ23","OUT046",3011.89128144055
"NCT18","OUT013",2921.82228566606
"FDR13","OUT046",1908.55208267508
"FDB09","OUT010",75.1246829958303
"FDZ60","OUT013",1739.62244758855
"FDB11","OUT046",3564.4181223456
"FDC10","OUT018",1665.68343248593
"FDW56","OUT035",3230.40789051643
"FDK14","OUT027",2821.22849447778
"DRE27","OUT027",2988.9299906505
"FDA38","OUT017",3893.7114349531
"FDT11","OUT045",2974.40161854457
"FDP15","OUT035",4205.33961012516
"FDV27","OUT035",1630.38381754779
"FDS36","OUT027",3234.41630895298
"FDY40","OUT027",2289.38859118289
"NCF19","OUT049",921.039873110049
"FDF53","OUT045",2854.03687936666
"FDS14","OUT027",3971.36231245078
"FDE56","OUT046",1053.21006621016
"FDZ19","OUT035",2970.01054508518
"FDZ46","OUT013",1808.09081703068
"FDR16","OUT046",3375.76320621902
"FDG29","OUT018",438.779914811436
"NCE30","OUT017",3465.54133015329
"FDZ40","OUT046",882.541506507403
"FDG58","OUT018",2258.35929199497
"DRH03","OUT013",1562.40633760378
"FDZ47","OUT045",1547.49868320525
"FDV04","OUT018",2269.61217694501
"FDZ10","OUT018",1717.33612659574
"FDG46","OUT017",1952.41882213211
"NCF07","OUT045",1517.79973092313
"FDY44","OUT035",3305.13371899851
"FDB21","OUT013",3840.45006875219
"FDS20","OUT035",3065.42131463779
"FDS49","OUT049",1406.87886188
"FDX55","OUT027",4939.88164352507
"NCQ02","OUT018",2691.61348905889
"FDR25","OUT013",4217.86875027291
"DRG39","OUT045",823.551624832679
"FDB46","OUT046",3410.47245846703
"NCC30","OUT018",2565.93474697765
"FDE58","OUT035",2036.09235058048
"FDC05","OUT019",1281.65755518735
"FDY15","OUT046",2547.43314823133
"FDG14","OUT046",2454.45543638698
"FDL08","OUT049",3957.2121239575
"FDQ47","OUT013",680.291061425519
"FDN12","OUT035",1897.57636529791
"FDW10","OUT013",2849.66798964459
"FDD02","OUT035",2015.68291244297
"FDX35","OUT010",1716.77028402262
"FDT35","OUT046",2748.83927413466
"DRN47","OUT019",988.082897339411
"FDB11","OUT010",1644.71906951698
"FDN20","OUT045",2636.95491668198
"FDB59","OUT035",3310.92125165879
"FDJ58","OUT045",2721.64100733511
"FDU60","OUT046",2726.63754720044
"FDS03","OUT049",1167.81398544467
"FDU40","OUT019",1161.47603882426
"DRH15","OUT049",862.724492518287
"FDD04","OUT027",3779.53086810839
"FDQ01","OUT046",4001.66113231376
"FDF28","OUT035",2167.82883951734
"FDD22","OUT010",-136.173059623875
"FDY19","OUT046",1876.95915315356
"FDN33","OUT035",1660.03169192018
"FDV36","OUT035",2140.93273501376
"FDW01","OUT010",533.694341979883
"FDJ28","OUT049",3168.9426241537
"FDB17","OUT035",3011.38232147766
"FDM40","OUT049",2354.90424785235
"FDV46","OUT045",2195.56647606792
"FDQ44","OUT049",1999.1919976007
"NCD42","OUT046",640.908855155384
"DRH37","OUT046",2606.09124201757
"FDR10","OUT018",2348.30956707498
"NCD06","OUT027",2206.51682805916
"FDI53","OUT046",2607.33549005387
"FDG16","OUT035",3563.60449807748
"DRB25","OUT046",1701.21479470641
"FDY09","OUT046",2802.65503163805
"FDX48","OUT045",2432.91256352965
"FDC03","OUT010",1246.25549777008
"FDT47","OUT035",1730.80579352262
"FDW44","OUT027",4241.45271555816
"FDT24","OUT017",1376.04807231197
"FDT12","OUT019",1723.94362431701
"NCS38","OUT035",1922.82849942611
"FDO39","OUT035",3083.5963107343
"FDA13","OUT046",670.757871017928
"FDO48","OUT035",3688.54593984435
"DRJ01","OUT017",2608.11657086092
"FDD53","OUT018",417.722022715698
"NCT05","OUT049",4118.9956289426
"FDQ51","OUT045",761.929930043633
"FDU60","OUT013",2734.3804987642
"FDC59","OUT046",1042.13772390657
"FDP36","OUT035",1048.42028382283
"NCM19","OUT017",1864.71694360232
"FDL16","OUT035",884.855846644227
"FDE50","OUT018",2756.96174777861
"NCR18","OUT013",771.10501938694
"NCD30","OUT035",1689.90029332015
"FDH31","OUT013",1711.384525399
"FDD56","OUT019",906.812659872
"FDC47","OUT049",3712.45788854855
"FDZ21","OUT045",1499.69971734697
"FDM01","OUT049",1787.84509691455
"FDF24","OUT013",1437.61436687199
"FDW23","OUT017",769.025574790246
"FDY52","OUT018",718.323615283951
"DRH37","OUT027",4048.98387280889
"DRO47","OUT027",3234.31636005056
"FDR25","OUT049",4312.00783474632
"FDQ24","OUT027",5403.08017060567
"DRJ51","OUT018",3363.22161471465
"NCU06","OUT035",3749.03374663165
"NCV18","OUT018",1026.33207637483
"NCC06","OUT027",3443.6176870297
"FDZ01","OUT018",1452.31548829809
"FDT14","OUT017",2059.15795724947
"FDD11","OUT019",2086.80360018375
"FDN09","OUT017",3955.54346141971
"NCO18","OUT010",911.572918913075
"FDZ50","OUT045",2912.60158562319
"FDS44","OUT013",3848.99050956735
"FDI36","OUT045",3116.35731989449
"FDA26","OUT010",1577.63485870547
"NCY53","OUT049",1856.21792744973
"FDF32","OUT049",3273.17865757938
"FDF59","OUT010",78.7434562619507
"FDB20","OUT046",1275.70191925113
"DRH11","OUT035",1043.38466316543
"FDT03","OUT049",3061.83631930876
"NCH06","OUT035",3989.93809165773
"FDR55","OUT049",3130.87876764683
"FDI10","OUT035",2919.71139580385
"FDZ12","OUT045",2205.42479569244
"FDM12","OUT049",3122.05750797991
"DRB25","OUT045",1637.26192996933
"NCS41","OUT013",2926.03205242127
"NCT53","OUT049",2658.39635508803
"NCD55","OUT013",714.407451977041
"FDY08","OUT049",2414.73178190606
"NCP55","OUT049",979.378911575648
"FDA33","OUT013",2401.38534452845
"FDQ33","OUT013",2420.0400295075
"FDE45","OUT027",4337.72496574899
"FDT26","OUT013",1993.74890925655
"NCV53","OUT049",3849.98124972981
"FDK60","OUT027",3054.84194245713
"NCJ29","OUT046",1355.45698491565
"FDI15","OUT045",4104.65682493627
"FDX21","OUT013",1778.93763481552
"FDV49","OUT019",2257.98362063963
"DRO59","OUT046",1261.69548459376
"FDZ14","OUT045",1927.21792158542
"FDP32","OUT027",3442.18256357418
"FDC33","OUT017",3309.4352124194
"FDT14","OUT010",47.2295621072452
"NCN54","OUT027",2713.20216300451
"FDR57","OUT027",3967.78810479831
"DRK12","OUT046",591.323889519537
"FDX52","OUT049",3242.38592837548
"FDX08","OUT010",973.020829915729
"FDP10","OUT010",-261.66327924531
"NCP50","OUT045",1208.28326796232
"NCL06","OUT013",4100.27583139991
"FDP25","OUT013",3510.78003253581
"FDE53","OUT013",1719.18165086675
"FDL27","OUT017",1179.83791854514
"FDC35","OUT049",3368.77338825631
"DRJ47","OUT010",799.154103889504
"FDD16","OUT018",966.191103627428
"NCN42","OUT049",2438.91296837796
"FDC38","OUT027",3535.53958835877
"NCO07","OUT045",3276.55923831529
"FDQ20","OUT049",801.861870843948
"FDI32","OUT046",1789.56686983667
"FDN20","OUT010",819.505825261798
"DRJ51","OUT027",5070.89786111427
"FDU08","OUT045",1532.28552447158
"DRN37","OUT019",745.410892100278
"FDD05","OUT010",17.1734980848501
"FDW15","OUT046",2452.45935653365
"FDI52","OUT046",1950.45033712957
"DRM11","OUT049",4179.09140677402
"NCO06","OUT045",467.259485800396
"FDU38","OUT049",3138.7977919537
"FDU59","OUT018",2296.92464510094
"FDJ10","OUT046",2235.78797696362
"FDM13","OUT049",2193.49590196862
"NCJ30","OUT019",730.417212071799
"FDM45","OUT018",1687.90126098368
"FDP36","OUT045",806.629341494344
"NCD30","OUT010",-373.774374900136
"FDN48","OUT017",1624.08414376805
"FDY32","OUT049",2673.36748215931
"FDU47","OUT046",2336.36262609939
"FDF17","OUT019",1217.95732993927
"FDP34","OUT017",2608.24505245686
"FDA47","OUT049",2749.41176364355
"DRD27","OUT027",3035.20880263085
"FDW38","OUT045",840.89260400165
"FDZ15","OUT019",39.8025286609557
"FDZ03","OUT027",4486.74579400123
"NCN19","OUT049",3092.18297282673
"FDG02","OUT035",3174.15165524912
"FDS31","OUT035",3114.46038021425
"FDW43","OUT019",1757.27427638196
"FDZ47","OUT010",-298.894170327216
"FDO57","OUT017",2653.14109589281
"NCL07","OUT013",699.956157516574
"NCV42","OUT013",1766.87118107255
"FDP40","OUT017",1906.29294456395
"FDP48","OUT019",1075.86823393243
"FDH21","OUT017",2699.13448570244
"NCP02","OUT049",1043.25338224165
"FDK24","OUT049",868.20029992822
"FDC41","OUT045",1163.4714317814
"FDF08","OUT017",1566.7914567234
"FDO49","OUT017",1033.70471057052
"FDS56","OUT027",5591.73093695323
"FDX46","OUT018",749.313715255616
"FDQ07","OUT013",3567.79055586825
"FDC32","OUT010",-436.193306890585
"FDT21","OUT019",2008.55026110152
"FDG58","OUT045",2461.00132795879
"FDW14","OUT049",1559.70265373035
"DRA12","OUT027",3706.65164603027
"FDV27","OUT013",1529.54579908652
"DRD25","OUT013",1784.00742815247
"DRF48","OUT027",4376.71090366813
"FDX24","OUT017",1614.08176803938
"DRJ51","OUT046",3624.97928294066
"FDE45","OUT045",2824.9528005117
"FDE14","OUT046",1677.75762538339
"FDG53","OUT045",2173.52000956589
"FDT08","OUT046",2419.39629679271
"DRC27","OUT027",5345.47354278833
"FDG20","OUT035",3005.77773614631
"FDC21","OUT046",1793.98733466374
"FDV31","OUT018",2557.91136290189
"FDB58","OUT045",2265.33058182951
"FDV23","OUT046",1983.83423989867
"FDA25","OUT019",-220.83130822983
"FDC15","OUT046",2527.86825196437
"FDU47","OUT049",2389.69289074448
"FDE23","OUT013",846.010386020837
"FDS08","OUT013",2845.69712115242
"FDW03","OUT027",3164.94400615385
"FDJ60","OUT018",2369.64534759271
"FDM34","OUT017",2132.39282445984
"FDW33","OUT013",1712.44346621204
"FDZ40","OUT013",932.410683059133
"FDE33","OUT018",1092.45434552555
"NCC06","OUT010",81.3425834712671
"FDU11","OUT046",1869.28036013633
"FDL44","OUT017",2732.98869895727
"NCZ29","OUT017",2092.62031189215
"FDG28","OUT010",1994.87659674303
"FDL12","OUT018",714.792088532727
"FDD52","OUT017",1865.19310616321
"FDO15","OUT013",1297.30616711544
"NCN29","OUT027",2261.51712978167
"FDW36","OUT013",1760.25747243601
"FDB21","OUT046",3771.50324533039
"FDZ28","OUT013",2096.75088240979
"FDY10","OUT035",1964.02484031905
"DRG39","OUT017",982.512248395456
"FDN28","OUT013",1707.81024404359
"FDV15","OUT035",1819.84004625844
"DRI13","OUT035",3580.695244314
"FDH20","OUT046",1612.81224713791
"FDY51","OUT013",3528.44117235428
"FDE16","OUT013",3328.72335601923
"FDX40","OUT018",378.626312419201
"FDC48","OUT018",1062.44227532069
"FDS14","OUT046",2511.82376123073
"FDX56","OUT017",3459.61820557906
"FDI10","OUT046",2766.16497754318
"FDI14","OUT013",2326.72132532681
"DRM48","OUT013",640.484171761553
"NCH07","OUT027",3971.34474342508
"FDY26","OUT013",3414.58112073841
"FDD02","OUT027",3341.11896103745
"FDM12","OUT046",3029.68689576169
"DRF01","OUT010",346.957934839588
"FDV36","OUT046",2000.98217502312
"DRI59","OUT013",3550.66533978536
"FDV03","OUT018",2247.96919282086
"FDO39","OUT017",3044.67080511268
"NCB07","OUT018",2829.42374301823
"FDH38","OUT027",3293.05894142084
"FDZ13","OUT035",991.387951795651
"NCZ30","OUT046",1912.41578861297
"NCA06","OUT035",710.708318463207
"FDB04","OUT049",1572.85704844768
"FDN50","OUT013",1581.27308407581
"NCG06","OUT049",4125.37921544166
"NCY17","OUT018",430.238225588842
"FDC23","OUT046",2851.81872630923
"FDK33","OUT049",3461.02522073506
"FDR03","OUT049",3463.41631536005
"FDZ07","OUT045",996.200788305384
"FDO38","OUT013",1316.25489851606
"FDS59","OUT046",1790.85271425432
"DRM11","OUT019",2155.38020149396
"FDX52","OUT027",4588.28140208018
"DRJ35","OUT018",680.046766005209
"NCP53","OUT046",3763.48664262858
"FDW15","OUT019",552.873580425591
"DRI47","OUT045",2245.5696120972
"DRZ11","OUT035",2107.32177876031
"FDS02","OUT013",3187.36555994917
"DRD49","OUT018",3442.78282252232
"FDW38","OUT049",982.989176764804
"FDR21","OUT019",918.782278515606
"FDE40","OUT013",1101.00061145562
"FDI02","OUT045",1729.34939363386
"FDQ04","OUT045",611.519984941301
"FDY14","OUT017",4293.59891176668
"NCT54","OUT046",1524.61490664906
"DRD25","OUT017",1849.18813008134
"DRE01","OUT045",3707.41182317406
"FDJ12","OUT010",1441.39895580622
"NCZ05","OUT049",1739.87855871326
"DRB25","OUT019",-179.893037828538
"NCC31","OUT045",2437.4557134284
"FDM16","OUT045",1230.26276190245
"DRG11","OUT049",1756.89547911306
"FDV24","OUT027",3811.33108035567
"FDV43","OUT046",763.78330001993
"FDG05","OUT018",2255.99717428104
"FDV23","OUT010",63.3361506586148
"FDI58","OUT018",1247.82195905246
"FDQ11","OUT017",4193.19078761976
"FDC05","OUT027",4622.91359651568
"FDF40","OUT013",3987.53228279261
"FDU02","OUT018",3334.67901474796
"FDT32","OUT013",3044.09090599224
"NCF06","OUT017",4178.87993430444
"FDT46","OUT013",892.050455384943
"FDR58","OUT010",-441.39914325275
"FDY04","OUT046",2640.55308568251
"FDT58","OUT045",2592.75160831747
"FDE46","OUT049",2541.52659104552
"DRH11","OUT017",986.851671061188
"DRI51","OUT046",2731.45252172185
"FDC35","OUT017",3336.71303488285
"FDP45","OUT035",4168.22302253315
"FDC45","OUT017",2803.1222240435
"FDU01","OUT045",2900.92025538351
"FDJ53","OUT010",1.38047381410166
"FDJ46","OUT017",2880.41337408848
"FDX07","OUT013",3031.39816421719
"NCI30","OUT049",3971.66740428883
"FDE47","OUT027",3420.30478995042
"FDV48","OUT045",1269.4496411352
"FDN16","OUT019",-210.905095148812
"FDM52","OUT013",2397.46462029005
"FDA32","OUT027",4913.62977173482
"FDH05","OUT017",3798.69372543329
"FDW25","OUT010",-517.482085421596
"FDQ09","OUT046",1807.40888725384
"NCM17","OUT010",-1166.61866585141
"DRM59","OUT046",2451.74064076891
"FDV47","OUT027",2833.74605763662
"DRE15","OUT035",1388.79169827265
"FDS25","OUT010",-175.675419693689
"NCZ05","OUT018",1377.69417782827
"NCV05","OUT019",575.767650568305
"DRM37","OUT046",3097.88500682727
"FDV58","OUT027",4504.35834342557
"FDN22","OUT027",5448.16442151075
"NCO06","OUT049",637.949949404537
"FDT56","OUT019",-905.393640618058
"FDM02","OUT013",1508.43720461608
"FDA09","OUT046",2901.14838730086
"NCC06","OUT035",2122.60991670685
"NCL54","OUT049",2884.74420287224
"NCB55","OUT017",1019.15764062949
"FDB12","OUT017",1824.51074412013
"NCA54","OUT049",2931.97154735823
"NCS38","OUT049",1910.91211147304
"FDC02","OUT049",4165.34885102502
"FDK44","OUT019",860.232263445714
"FDE16","OUT035",3435.0034762645
"NCS05","OUT035",2227.56180888803
"FDZ59","OUT045",2615.77501653228
"FDI20","OUT017",3483.06281011275
"FDQ14","OUT046",2441.85696624402
"FDF53","OUT017",3010.29835204508
"FDW25","OUT017",1471.66522654149
"NCQ43","OUT010",-238.623362562148
"FDX52","OUT013",3136.31107444295
"FDE28","OUT045",3564.15713834506
"FDN15","OUT017",2363.15257533119
"FDO28","OUT017",1974.06301081444
"FDQ33","OUT045",2358.82167682569
"FDM22","OUT010",-980.003623610248
"FDJ03","OUT017",974.83740913523
"FDI16","OUT045",840.674964868959
"FDI09","OUT027",5269.04004254045
"FDX55","OUT013",3493.86662330206
"FDS23","OUT027",3437.73254422768
"DRC12","OUT045",2961.83927911107
"FDH41","OUT049",3505.38218677602
"FDN01","OUT013",2832.17835770512
"FDV55","OUT045",2262.11479365532
"NCJ19","OUT013",900.405922402411
"NCY29","OUT010",-1028.09833513858
"FDP03","OUT018",1696.53172589041
"FDZ52","OUT045",1674.72463215948
"FDH31","OUT010",-212.43537962012
"FDQ19","OUT018",3586.70418114965
"FDS15","OUT035",1893.40579437621
"FDN32","OUT017",3031.6750936143
"FDH32","OUT049",1700.75685059443
"FDF33","OUT017",1873.82514477919
"FDJ22","OUT046",3017.68119626448
"FDG56","OUT010",-856.673276310952
"FDC05","OUT046",3147.95761026277
"FDK09","OUT013",3615.75701823093
"NCV29","OUT045",2741.59260393676
"NCC43","OUT019",1999.61653372128
"NCA42","OUT049",2587.16268003037
"FDC10","OUT046",1921.90313982983
"FDC16","OUT013",1528.92785067168
"NCL17","OUT013",2272.87670947083
"FDA51","OUT035",1995.83330608434
"FDW01","OUT017",2556.96295661343
"NCF30","OUT045",1914.26132040583
"FDN49","OUT013",782.821648599471
"FDY20","OUT045",1447.72066556365
"FDC15","OUT045",2427.63064508855
"FDY24","OUT046",878.803924108265
"NCG43","OUT017",1587.34687385919
"FDA48","OUT013",3548.1610645522
"NCF55","OUT017",741.92527098532
"FDL38","OUT049",1610.09374578943
"NCQ29","OUT018",3771.21747160783
"FDC34","OUT017",2634.07053124233
"FDP36","OUT027",2354.45932332868
"FDN50","OUT010",-349.4139616286
"FDO23","OUT049",1612.59595808321
"FDT56","OUT013",1018.09219219787
"FDT13","OUT027",4461.42745287667
"FDZ03","OUT013",3071.33782897816
"FDQ03","OUT010",1847.38808703702
"FDU44","OUT045",2581.78964127633
"FDD03","OUT049",3759.72813395058
"NCH30","OUT013",1793.54731009591
"FDS60","OUT010",939.566852353982
"FDG08","OUT046",2780.16865474436
"FDX38","OUT017",967.475343480265
"FDD22","OUT017",1905.07835295933
"FDW51","OUT013",3405.86301148596
"FDL09","OUT017",2823.98334981401
"FDZ60","OUT045",1627.27766550209
"NCH07","OUT046",2528.38107354077
"NCQ41","OUT049",3214.89039756861
"FDW04","OUT049",2165.78815418436
"FDI08","OUT027",5423.32557412567
"FDR19","OUT019",495.357045632987
"FDV13","OUT046",1447.14277206334
"FDB52","OUT017",4162.73249527041
"FDZ48","OUT027",3221.89154341291
"NCO14","OUT049",862.497799625751
"FDZ50","OUT013",3025.2349275572
"FDN27","OUT019",-39.0684029219597
"FDQ60","OUT013",1977.41541198114
"FDR49","OUT017",873.096147578754
"DRJ35","OUT027",2448.24502225949
"DRI49","OUT017",1409.6574222887
"FDB47","OUT017",3422.71792958428
"FDP37","OUT010",69.7255070366955
"FDR26","OUT049",2910.87252607292
"FDY31","OUT019",447.533217707164
"FDC11","OUT045",1347.14339025857
"DRP47","OUT035",4055.52881627685
"NCY54","OUT018",2408.76171789903
"FDR27","OUT046",2141.65991124703
"FDQ21","OUT019",38.0503510665012
"NCQ29","OUT035",4242.09201718904
"FDJ02","OUT046",2414.76046493928
"FDE21","OUT018",1571.34060888171
"FDM39","OUT046",2840.95740858051
"FDZ01","OUT017",1792.72559387644
"NCB19","OUT018",1090.63970662675
"FDU03","OUT046",2935.83198673018
"FDP27","OUT049",3082.67995458592
"DRF01","OUT045",2210.56810608644
